STT,Lat1,Lon1,Land_Cost,Unit
1040,10.9305216,106.5547012,27566000,Huyện Củ Chi
1041,10.9471035,106.5247739,27566000,Huyện Củ Chi
1042,11.0597542,106.4770814,11033000,Huyện Củ Chi
1043,10.9828791,106.5128407,27444000,Huyện Củ Chi
1044,11.0501759,106.4545863,10200000,Huyện Củ Chi
1045,11.0202503,106.5634791,17533000,Huyện Củ Chi
1046,10.9824747,106.5993401,27444000,Huyện Củ Chi
1047,10.9811045,106.5774527,17533000,Huyện Củ Chi
1048,10.9820657,106.5977488,27444000,Huyện Củ Chi
1049,11.0206305,106.5638001,17533000,Huyện Củ Chi
1050,10.966493,106.5479253,17500000,Huyện Củ Chi
1051,10.9499556,106.6040569,17533000,Huyện Củ Chi
1052,11.0555319,106.4824805,13380000,Huyện Củ Chi
1053,10.9839825,106.5709668,27444000,Huyện Củ Chi
1054,11.0529554,106.5357842,17533000,Huyện Củ Chi
1055,10.9729498,106.6356237,27444000,Huyện Củ Chi
1056,11.1549818,106.4549448,17533000,Huyện Củ Chi
1057,10.9452909,106.5265347,27566000,Huyện Củ Chi
1058,10.9021275,106.6402805,19500000,Huyện Củ Chi
1059,11.0061976,106.4268575,27566000,Huyện Củ Chi
1060,10.9711865,106.4915165,27444000,Huyện Củ Chi
1061,11.1388399,106.473881,17533000,Huyện Củ Chi
1062,10.996971,106.4488966,9400000,Huyện Củ Chi
1063,10.9851993,106.4564685,27566000,Huyện Củ Chi
1064,10.9702057,106.5518125,17500000,Huyện Củ Chi
1065,10.9675188,106.4875321,27566000,Huyện Củ Chi
1066,11.039227,106.452292,11033000,Huyện Củ Chi
1067,10.8960846,106.5782841,27566000,Huyện Củ Chi
1068,10.835096,106.856169,13380000,Huyện Củ Chi
1069,10.9437729,106.6464806,19500000,Huyện Củ Chi
1070,11.0706669,106.5207865,17533000,Huyện Củ Chi
1071,10.9607058,106.5263913,17600000,Huyện Củ Chi
1072,10.9920425,106.3862789,11033000,Huyện Củ Chi
1073,10.9436953,106.6460549,19500000,Huyện Củ Chi
1074,10.9789376,106.4920888,19000000,Huyện Củ Chi
1075,11.0251444,106.4847137,10500000,Huyện Củ Chi
1076,11.0352519,106.5226562,12000000,Huyện Củ Chi
1077,11.030699,106.4879364,12000000,Huyện Củ Chi
1078,11.0079664,106.5339918,11300000,Huyện Củ Chi
1079,10.928779,106.6077554,19400000,Huyện Củ Chi
1080,10.9755449,106.6233779,13700000,Huyện Củ Chi
1081,11.0219099,106.4588831,10400000,Huyện Củ Chi
1082,10.6946374,106.7406765,78800000,Huyện Nhà Bè
1083,10.7063157,106.7391517,78800000,Huyện Nhà Bè
1084,10.6751728,106.7613722,78800000,Huyện Nhà Bè
1085,10.7199546,106.6988556,49200000,Huyện Nhà Bè
1086,10.6779404,106.7550595,78800000,Huyện Nhà Bè
1087,10.7070249,106.738098,78800000,Huyện Nhà Bè
1088,10.6770878,106.7563812,78800000,Huyện Nhà Bè
1089,10.6542951,106.729338,24400000,Huyện Nhà Bè
1090,10.7005327,106.7041093,35800000,Huyện Nhà Bè
1091,10.6372791,106.7474243,32300000,Huyện Nhà Bè
1092,10.6419584,106.7331172,50400000,Huyện Nhà Bè
1093,10.6534388,106.7291085,50400000,Huyện Nhà Bè
1094,10.7142166,106.7008603,49200000,Huyện Nhà Bè
1095,10.6730706,106.6979399,35800000,Huyện Nhà Bè
1096,10.6331823,106.7623761,32300000,Huyện Nhà Bè
1097,10.6711566,106.7222475,33200000,Huyện Nhà Bè
1098,10.4112185,106.9655024,22000000,Huyện Cần Giờ
1099,10.5653379,106.7519914,6100000,Huyện Cần Giờ
1100,10.3954565,106.916009,12700000,Huyện Cần Giờ
1101,10.5882243,106.8253786,24600000,Huyện Cần Giờ
1102,10.6638591,106.7770892,24600000,Huyện Cần Giờ
1103,10.4026334,106.9540879,16900000,Huyện Cần Giờ
1104,10.4088365,106.9465938,19900000,Huyện Cần Giờ
1105,10.532813,106.767688,6100000,Huyện Cần Giờ
1106,10.7990057,106.6798817,275200000,Quận Phú Nhuận
1107,10.803367,106.6886714,246400000,Quận Phú Nhuận
1108,10.7991771,106.6691873,336000000,Quận Phú Nhuận
1109,10.8000854,106.6800847,174300000,Quận Phú Nhuận
1110,10.7992648,106.6895581,281600000,Quận Phú Nhuận
1111,10.7999525,106.6685999,336000000,Quận Phú Nhuận
1112,10.8001295,106.7138974,222000000,Quận Bình Thạnh
1113,10.7971341,106.7111097,205000000,Quận Bình Thạnh
1114,10.8085267,106.6952241,175000000,Quận Bình Thạnh
1115,10.811623,106.6956041,168000000,Quận Bình Thạnh
1116,10.81517,106.7111437,151000000,Quận Bình Thạnh
1117,10.800999,106.713199,222000000,Quận Bình Thạnh
1118,10.8032222,106.7092053,205000000,Quận Bình Thạnh
1119,10.7984436,106.7042415,222000000,Quận Bình Thạnh
1120,10.803469,106.7046382,205000000,Quận Bình Thạnh
1121,10.8030537,106.6999135,205000000,Quận Bình Thạnh
1122,10.8068188,106.6951688,175000000,Quận Bình Thạnh
1123,10.8142925,106.7000495,175000000,Quận Bình Thạnh
1124,10.81589,106.713109,168000000,Quận Bình Thạnh
1125,10.8123991,106.7102153,136000000,Quận Bình Thạnh
1126,10.8169502,106.7132317,168000000,Quận Bình Thạnh
1127,10.788856,106.71542,187000000,Quận Bình Thạnh
1128,10.8054613,106.6991059,127000000,Quận Bình Thạnh
1129,10.8085535,106.7140184,161000000,Quận Bình Thạnh
1130,10.8141551,106.7090458,136000000,Quận Bình Thạnh
1131,10.8069419,106.6969692,179000000,Quận Bình Thạnh
1132,10.8195505,106.7032129,168000000,Quận Bình Thạnh
1133,10.8276087,106.6793432,117600000,Quận Gò Vấp
1134,10.8413641,106.6527214,135800000,Quận Gò Vấp
1135,10.8382799,106.6357043,84000000,Quận Gò Vấp
1136,10.836628,106.656898,109200000,Quận Gò Vấp
1137,10.8231913,106.6915314,126000000,Quận Gò Vấp
1138,10.809512,106.692734,106400000,Quận Gò Vấp
1139,10.84261,106.676983,100800000,Quận Gò Vấp
1140,10.8386779,106.6652904,86000000,Quận Gò Vấp
1141,10.8255716,106.6841025,117600000,Quận Gò Vấp
1142,10.8372182,106.6554915,135800000,Quận Gò Vấp
1143,10.8483269,106.6789858,100800000,Quận Gò Vấp
1144,10.8393897,106.675532,117600000,Quận Gò Vấp
1145,10.8399234,106.6469921,92400000,Quận Gò Vấp
1146,10.8277501,106.6760594,109200000,Quận Gò Vấp
1147,10.8507461,106.645341,84000000,Quận Gò Vấp
1148,10.8275609,106.6869748,110600000,Quận Gò Vấp
1149,10.8284785,106.6849156,110600000,Quận Gò Vấp
1150,10.824942,106.679357,131600000,Quận Gò Vấp
1151,10.827184,106.688409,110600000,Quận Gò Vấp
1152,10.831655,106.6750191,101500000,Quận Gò Vấp
1153,10.8326714,106.6853893,86000000,Quận Gò Vấp
1154,10.849175,106.664663,86000000,Quận Gò Vấp
1155,10.8495459,106.6785384,100800000,Quận Gò Vấp
1156,10.8358301,106.635845,84000000,Quận Gò Vấp
1157,10.8554446,106.6555147,96000000,Quận Gò Vấp
1158,10.8496622,106.6785769,100800000,Quận Gò Vấp
1159,10.790775,106.6553239,224400000,Quận Tân Bình
1160,10.783053,106.654391,277200000,Quận Tân Bình
1161,10.7897603,106.6593306,224400000,Quận Tân Bình
1162,10.8047542,106.6673407,155600000,Quận Tân Bình
1163,10.7794995,106.6557612,225400000,Quận Tân Bình
1164,10.8347469,106.6446074,79200000,Quận Tân Bình
1165,10.7574568,106.6619551,277200000,Quận Tân Bình
1166,10.7983494,106.6631304,228800000,Quận Tân Bình
1167,10.8085976,106.6692519,161600000,Quận Tân Bình
1168,10.7994245,106.6615759,228800000,Quận Tân Bình
1169,10.806618,106.635062,224400000,Quận Tân Bình
1170,10.7937413,106.6520107,224400000,Quận Tân Bình
1171,10.8018299,106.6496319,181000000,Quận Tân Bình
1172,10.8219252,106.630419,155600000,Quận Tân Bình
1173,10.8158321,106.6641318,199800000,Quận Tân Bình
1174,10.786292,106.64328,112200000,Quận Tân Bình
1175,10.8023981,106.6446732,181000000,Quận Tân Bình
1176,10.793147,106.640236,207400000,Quận Tân Bình
1177,10.780992,106.64666,153000000,Quận Tân Bình
1178,10.7759839,106.6487627,216800000,Quận Tân Bình
1179,10.7997185,106.6192871,104000000,Quận Tân Phú
1180,10.7594282,106.6334707,160000000,Quận Tân Phú
1181,10.7645402,106.6325076,160000000,Quận Tân Phú
1182,10.80528,106.609316,84000000,Quận Tân Phú
1183,10.7785654,106.6317792,105000000,Quận Tân Phú
1184,10.8096219,106.633634,135000000,Quận Tân Phú
1185,10.772083,106.632209,160000000,Quận Tân Phú
1186,10.786392,106.6414589,120000000,Quận Tân Phú
1187,10.7867468,106.6369826,160000000,Quận Tân Phú
1188,10.779327,106.6356445,160000000,Quận Tân Phú
1189,10.8115996,106.6288701,94000000,Quận Tân Phú
1190,10.7761348,106.6421585,105000000,Quận Tân Phú
1191,10.7797381,106.6356954,160000000,Quận Tân Phú
1192,10.781991,106.629019,147000000,Quận Tân Phú
1193,10.7745738,106.6234086,128000000,Quận Tân Phú
1194,10.7839449,106.622433,147000000,Quận Tân Phú
1195,10.7972032,106.6455313,135000000,Quận Tân Phú
1196,10.8078686,106.6191025,90000000,Quận Tân Phú
1197,10.7765105,106.6272118,128000000,Quận Tân Phú
1198,10.7839182,106.6309033,136000000,Quận Tân Phú
1199,10.8138149,106.6320374,135000000,Quận Tân Phú
1200,10.7820257,106.6198881,96000000,Quận Tân Phú
1201,10.8024814,106.6265188,104000000,Quận Tân Phú
1202,10.7947144,106.6147691,96000000,Quận Tân Phú
1203,10.7770976,106.6391853,100000000,Quận Tân Phú
1204,10.7360985,106.6135916,129800000,Quận Bình Tân
1205,10.7409989,106.6168079,90800000,Quận Bình Tân
1206,10.7355641,106.6133881,90800000,Quận Bình Tân
1207,10.7607647,106.592914,63100000,Quận Bình Tân
1208,10.8186586,106.5856602,64800000,Quận Bình Tân
1209,10.7358279,106.6140491,129800000,Quận Bình Tân
1210,10.7427732,106.6206456,90800000,Quận Bình Tân
1211,10.766744,106.5998966,83800000,Quận Bình Tân
1212,10.7646751,106.618907,79900000,Quận Bình Tân
1213,10.7447335,106.6222223,90800000,Quận Bình Tân
1214,10.818893,106.601495,63100000,Quận Bình Tân
1215,10.726218,106.592741,67700000,Quận Bình Tân
1216,10.7443132,106.6222203,90800000,Quận Bình Tân
1217,10.7977006,106.5969198,63100000,Quận Bình Tân
1218,10.825906,106.597775,35000000,Quận Bình Tân
1219,10.7874563,106.5984971,95200000,Quận Bình Tân
1220,10.7668046,106.6077406,83800000,Quận Bình Tân
1221,10.7513582,106.6221547,35000000,Quận Bình Tân
1222,10.7710325,106.589026,42000000,Quận Bình Tân
1223,10.7569059,106.5857876,58200000,Quận Bình Tân
1224,10.807005,106.5989508,63100000,Quận Bình Tân
1225,10.756199,106.625242,78400000,Quận Bình Tân
1226,10.7715885,106.5903138,63100000,Quận Bình Tân
1227,10.7817966,106.5936272,63100000,Quận Bình Tân
1228,10.755832,106.605175,78400000,Quận Bình Tân
1229,10.7583686,106.6163526,78400000,Quận Bình Tân
1230,10.7563818,106.5920371,78400000,Quận Bình Tân
1231,10.7738478,106.6212097,100800000,Quận Bình Tân
1232,10.8131112,106.6070038,108000000,Quận Bình Tân
1233,10.7744087,106.6080409,100800000,Quận Bình Tân
1234,10.8127374,106.6006191,63100000,Quận Bình Tân
1235,10.7700379,106.6153733,83800000,Quận Bình Tân
1236,10.7725411,106.6215777,95200000,Quận Bình Tân
1237,10.7569807,106.5858727,78400000,Quận Bình Tân
1238,10.7920074,106.6056223,95200000,Quận Bình Tân
1239,10.7384288,106.6146252,129800000,Quận Bình Tân
1240,10.8241121,106.6041153,63100000,Quận Bình Tân
1241,10.852361,106.7525798,80000000,TP Thủ Đức
1242,10.8469106,106.751664,177000000,TP Thủ Đức
1243,10.8509734,106.7558476,199000000,TP Thủ Đức
1244,10.8470497,106.7571588,80000000,TP Thủ Đức
1245,10.8581361,106.7585556,177000000,TP Thủ Đức
1246,10.8668476,106.7884799,58000000,TP Thủ Đức
1247,10.8703088,106.7784526,63000000,TP Thủ Đức
1248,10.8275284,106.7615286,80000000,TP Thủ Đức
1249,10.8400858,106.7162539,64000000,TP Thủ Đức
1250,10.858021,106.758007,177000000,TP Thủ Đức
1251,10.8545939,106.7204072,64000000,TP Thủ Đức
1252,10.8498448,106.7189916,64000000,TP Thủ Đức
1253,10.8319941,106.726706,41000000,TP Thủ Đức
1254,10.8314397,106.726078,41000000,TP Thủ Đức
1255,10.8254253,106.7146042,64000000,TP Thủ Đức
1256,10.8718291,106.7373004,64000000,TP Thủ Đức
1257,10.8678305,106.7280847,64000000,TP Thủ Đức
1258,10.86128,106.7932287,72000000,TP Thủ Đức
1259,10.837834,106.742296,177000000,TP Thủ Đức
1260,10.849847,106.767376,199000000,TP Thủ Đức
1261,10.8677762,106.7293724,63000000,TP Thủ Đức
1262,10.8459303,106.7182316,64000000,TP Thủ Đức
1263,10.8726274,106.7434482,63000000,TP Thủ Đức
1264,10.8723214,106.7379846,63000000,TP Thủ Đức
1265,10.8384931,106.7165214,64000000,TP Thủ Đức
1266,10.8792647,106.730262,60000000,TP Thủ Đức
1267,10.8660732,106.7389319,60000000,TP Thủ Đức
1268,10.85122,106.7199502,64000000,TP Thủ Đức
1269,10.8837441,106.7289435,60000000,TP Thủ Đức
1270,10.87395,106.747987,63000000,TP Thủ Đức
1271,10.885009,106.7718223,64000000,TP Thủ Đức
1272,10.871212,106.77115,55000000,TP Thủ Đức
1273,10.880879,106.768703,64000000,TP Thủ Đức
1274,10.8405349,106.743356,115000000,TP Thủ Đức
1275,10.8487694,106.7183052,64000000,TP Thủ Đức
1276,10.8644079,106.7615433,177000000,TP Thủ Đức
1277,10.8606793,106.7536409,110000000,TP Thủ Đức
